open_time,open,high,low,close
2026-05-06 10:00:00+00:00,2412.77,2414.43,2405.18,2410.2
2026-05-06 11:00:00+00:00,2410.2,2423.74,2408.34,2410.47
2026-05-06 12:00:00+00:00,2410.47,2413.59,2400.55,2405.11
2026-05-06 13:00:00+00:00,2405.11,2405.11,2365.01,2368.51
2026-05-06 14:00:00+00:00,2368.52,2373.29,2346.68,2359.23
2026-05-06 15:00:00+00:00,2359.23,2366.0,2354.98,2359.1
2026-05-06 16:00:00+00:00,2359.1,2367.47,2350.56,2358.08
2026-05-06 17:00:00+00:00,2358.09,2360.99,2347.71,2349.7
2026-05-06 18:00:00+00:00,2349.71,2352.55,2338.0,2345.0
2026-05-06 19:00:00+00:00,2345.0,2350.0,2342.14,2348.5
2026-05-06 20:00:00+00:00,2348.49,2357.04,2345.23,2350.94
2026-05-06 21:00:00+00:00,2350.94,2357.45,2345.83,2354.52
2026-05-06 22:00:00+00:00,2354.52,2355.05,2344.99,2347.28
2026-05-06 23:00:00+00:00,2347.28,2351.34,2338.28,2350.84
2026-05-07 00:00:00+00:00,2350.84,2352.3,2329.05,2329.65
2026-05-07 01:00:00+00:00,2329.66,2335.0,2314.16,2327.41
2026-05-07 02:00:00+00:00,2327.4,2327.95,2313.89,2321.88
2026-05-07 03:00:00+00:00,2321.89,2326.2,2315.74,2322.39
2026-05-07 04:00:00+00:00,2322.39,2327.52,2317.8,2327.51
2026-05-07 05:00:00+00:00,2327.51,2333.97,2327.02,2331.08
2026-05-07 06:00:00+00:00,2331.08,2338.57,2320.0,2337.13
2026-05-07 07:00:00+00:00,2337.14,2346.89,2336.72,2344.59
2026-05-07 08:00:00+00:00,2344.59,2346.6,2332.0,2333.73
2026-05-07 09:00:00+00:00,2333.73,2337.11,2326.83,2329.05
2026-05-07 10:00:00+00:00,2329.04,2331.63,2317.35,2326.78
2026-05-07 11:00:00+00:00,2326.78,2331.59,2325.45,2329.94
2026-05-07 12:00:00+00:00,2329.94,2337.13,2329.04,2333.01
2026-05-07 13:00:00+00:00,2333.02,2333.02,2305.4,2314.32
2026-05-07 14:00:00+00:00,2314.32,2318.75,2289.51,2298.98
2026-05-07 15:00:00+00:00,2298.98,2304.52,2285.95,2294.82
2026-05-07 16:00:00+00:00,2294.82,2298.2,2285.37,2291.81
2026-05-07 17:00:00+00:00,2291.81,2301.25,2280.1,2299.6
2026-05-07 18:00:00+00:00,2299.61,2304.0,2291.27,2296.19
2026-05-07 19:00:00+00:00,2296.18,2297.09,2287.88,2295.98
2026-05-07 20:00:00+00:00,2295.98,2302.57,2287.94,2289.1
2026-05-07 21:00:00+00:00,2289.1,2294.29,2281.29,2287.68
2026-05-07 22:00:00+00:00,2287.68,2290.24,2281.04,2287.03
2026-05-07 23:00:00+00:00,2287.03,2293.24,2286.11,2291.06
2026-05-08 00:00:00+00:00,2291.06,2294.28,2283.66,2286.83
2026-05-08 01:00:00+00:00,2286.83,2289.31,2280.28,2285.06
2026-05-08 02:00:00+00:00,2285.06,2285.71,2268.0,2279.15
2026-05-08 03:00:00+00:00,2279.15,2281.6,2265.61,2278.76
2026-05-08 04:00:00+00:00,2278.77,2284.54,2276.5,2281.63
